Frame,Timestamp,Width_px,Height_px,Depth_cm,Category,Confidence,X1,Y1,X2,Y2,Priority
262,10.48,107,87,23.9,very_deep,0.526,1813,840,1920,927,5
269,10.76,160,84,22.4,very_deep,0.509,1118,332,1278,416,5
269,10.76,198,104,23.3,very_deep,0.502,1400,416,1598,520,5
269,10.76,238,123,19.7,deep,0.516,1680,500,1918,623,4
270,10.80,151,85,22.3,very_deep,0.522,1127,333,1278,418,5
270,10.80,188,105,22.3,very_deep,0.519,1410,417,1598,522,5
270,10.80,226,126,20.7,very_deep,0.533,1692,501,1918,627,5
271,10.84,150,79,19.1,deep,0.699,1128,338,1278,417,4
271,10.84,185,97,19.1,deep,0.687,1412,425,1597,522,4
271,10.84,222,119,19.3,deep,0.681,1695,508,1917,627,4
272,10.88,129,79,22.0,very_deep,0.592,1151,346,1280,425,5
272,10.88,156,98,21.1,very_deep,0.603,1442,433,1598,531,5
272,10.88,187,116,21.7,very_deep,0.611,1731,521,1918,637,5
273,10.92,120,78,21.0,very_deep,0.497,1158,347,1278,425,5
273,10.92,150,96,21.8,very_deep,0.528,1448,435,1598,531,5
273,10.92,180,116,21.4,very_deep,0.526,1738,522,1918,638,5
274,10.96,114,77,21.8,very_deep,0.557,1163,350,1277,427,5
274,10.96,144,96,23.4,very_deep,0.571,1453,437,1597,533,5
274,10.96,172,115,23.1,very_deep,0.563,1745,526,1917,641,5
275,11.00,266,138,17.9,deep,0.888,0,470,266,608,4
275,11.00,100,82,21.7,very_deep,0.373,1178,355,1278,437,5
275,11.00,333,174,16.8,deep,0.889,0,587,333,761,4
275,11.00,128,103,21.1,very_deep,0.362,1470,443,1598,546,5
275,11.00,400,207,17.9,deep,0.890,0,705,400,912,4
275,11.00,153,123,23.4,very_deep,0.383,1765,532,1918,655,5
276,11.04,253,145,17.6,deep,0.938,0,477,253,622,4
276,11.04,77,76,24.1,very_deep,0.587,1201,365,1278,441,5
276,11.04,318,181,16.3,deep,0.939,0,596,318,777,4
276,11.04,105,98,23.6,very_deep,0.556,1495,455,1600,553,5
276,11.04,381,216,17.7,deep,0.938,1,716,382,932,4
276,11.04,125,119,21.3,very_deep,0.550,1795,546,1920,665,5
277,11.08,250,155,17.0,deep,0.933,0,482,250,637,4
277,11.08,311,193,18.3,deep,0.934,0,603,311,796,4
277,11.08,90,100,26.3,critical,0.301,1508,460,1598,560,6
277,11.08,373,233,16.7,deep,0.935,0,723,373,956,4
277,11.08,110,120,22.7,very_deep,0.334,1808,552,1918,672,5
278,11.12,234,163,17.7,deep,0.923,2,508,236,671,4
278,11.12,293,202,19.4,deep,0.919,3,636,296,838,4
278,11.12,350,243,15.9,medium,0.921,5,763,355,1006,3
279,11.16,226,175,17.3,deep,0.908,5,512,231,687,4
279,11.16,284,217,19.0,deep,0.912,6,641,290,858,4
279,11.16,340,263,18.9,deep,0.912,7,768,347,1031,4
280,11.20,218,171,19.9,deep,0.914,2,527,220,698,4
280,11.20,274,215,17.4,deep,0.914,2,658,276,873,4
280,11.20,328,258,17.8,deep,0.914,3,790,331,1048,4
281,11.24,210,169,17.6,deep,0.889,1,541,211,710,4
281,11.24,262,211,18.8,deep,0.893,1,676,263,887,4
281,11.24,314,252,19.7,deep,0.888,2,811,316,1063,4
282,11.28,194,158,18.7,deep,0.904,1,562,195,720,4
282,11.28,242,197,17.8,deep,0.906,1,703,243,900,4
282,11.28,291,235,17.3,deep,0.907,1,845,292,1080,4
283,11.32,185,147,19.1,deep,0.927,0,573,185,720,4
283,11.32,232,183,18.5,deep,0.931,0,717,232,900,4
283,11.32,278,219,17.9,deep,0.931,0,861,278,1080,4
284,11.36,170,130,19.1,deep,0.879,0,590,170,720,4
284,11.36,212,162,17.0,deep,0.885,0,738,212,900,4
284,11.36,256,194,17.7,deep,0.887,0,886,256,1080,4
285,11.40,135,97,18.4,deep,0.808,1,623,136,720,4
285,11.40,168,120,19.2,deep,0.810,2,780,170,900,4
285,11.40,203,144,18.8,deep,0.808,2,936,205,1080,4
286,11.44,133,79,20.4,very_deep,0.739,0,641,133,720,5
286,11.44,167,98,21.0,very_deep,0.728,0,802,167,900,5
286,11.44,201,117,19.6,deep,0.725,0,963,201,1080,4
287,11.48,98,62,21.1,very_deep,0.693,0,658,98,720,5
287,11.48,123,77,18.6,deep,0.703,0,823,123,900,4
287,11.48,148,92,19.1,deep,0.705,0,988,148,1080,4
341,13.64,243,126,19.0,deep,0.853,197,545,440,671,4
341,13.64,300,156,17.6,deep,0.824,251,682,551,838,4
341,13.64,361,188,17.0,deep,0.841,300,818,661,1006,4
343,13.72,150,77,20.9,very_deep,0.702,1012,578,1162,655,5
343,13.72,246,123,18.5,deep,0.689,187,593,433,716,4
343,13.72,185,94,21.3,very_deep,0.702,1267,723,1452,817,5
343,13.72,222,114,18.4,deep,0.706,1520,867,1742,981,4
344,13.76,145,74,19.4,deep,0.589,1037,597,1182,671,4
344,13.76,177,93,21.7,very_deep,0.588,1300,747,1477,840,5
344,13.76,215,111,19.6,deep,0.580,1558,896,1773,1007,4
345,13.80,150,77,19.3,deep,0.692,1080,640,1230,717,4
345,13.80,188,96,19.4,deep,0.704,1350,800,1538,896,4
345,13.80,227,118,21.0,very_deep,0.708,1620,958,1847,1076,5
348,13.92,50,40,21.6,very_deep,0.370,0,193,50,233,5
348,13.92,62,50,25.5,critical,0.366,0,242,62,292,6
348,13.92,75,60,22.0,very_deep,0.353,0,290,75,350,5
349,13.96,48,42,22.3,very_deep,0.312,0,193,48,235,5
349,13.96,61,50,24.3,very_deep,0.325,0,242,61,292,5
349,13.96,72,60,22.5,very_deep,0.313,0,291,72,351,5
352,14.08,33,29,22.6,very_deep,0.368,0,201,33,230,5
352,14.08,41,35,24.7,very_deep,0.374,0,252,41,287,5
352,14.08,50,44,22.5,very_deep,0.372,0,302,50,346,5
353,14.12,32,28,26.3,critical,0.361,0,203,32,231,6
353,14.12,40,33,25.9,critical,0.381,0,255,40,288,6
353,14.12,48,40,24.9,very_deep,0.378,0,306,48,346,5
358,14.32,275,152,19.0,deep,0.552,1002,296,1277,448,4
358,14.32,344,191,21.2,very_deep,0.492,1252,371,1596,562,5
358,14.32,414,230,18.5,deep,0.510,1502,445,1916,675,4
359,14.36,267,157,22.4,very_deep,0.382,1010,298,1277,455,5
359,14.36,332,196,22.4,very_deep,0.349,1268,372,1600,568,5
359,14.36,397,236,20.3,very_deep,0.356,1523,446,1920,682,5
360,14.40,260,162,19.4,deep,0.637,1018,298,1278,460,4
360,14.40,323,200,18.4,deep,0.595,1275,375,1598,575,4
360,14.40,387,240,18.8,deep,0.594,1531,450,1918,690,4
361,14.44,257,161,21.2,very_deep,0.677,1023,302,1280,463,5
361,14.44,320,203,18.0,deep,0.651,1280,377,1600,580,4
361,14.44,385,243,17.8,deep,0.656,1535,452,1920,695,4
362,14.48,243,165,18.5,deep,0.661,1035,305,1278,470,4
362,14.48,308,206,17.7,deep,0.670,1292,381,1600,587,4
362,14.48,369,247,17.3,deep,0.654,1551,458,1920,705,4
363,14.52,240,162,18.9,deep,0.698,1040,313,1280,475,4
363,14.52,302,204,19.4,deep,0.707,1298,391,1600,595,4
363,14.52,362,243,18.4,deep,0.697,1558,470,1920,713,4
364,14.56,222,166,20.5,very_deep,0.682,1058,320,1280,486,5
364,14.56,278,207,20.8,very_deep,0.669,1322,400,1600,607,5
364,14.56,333,248,21.2,very_deep,0.677,1587,480,1920,728,5
365,14.60,209,162,21.7,very_deep,0.738,1071,326,1280,488,5
365,14.60,262,204,19.0,deep,0.746,1338,407,1600,611,4
365,14.60,253,130,21.4,very_deep,0.521,1153,605,1406,735,5
365,14.60,314,245,20.8,very_deep,0.747,1606,488,1920,733,5
365,14.60,307,157,21.1,very_deep,0.561,1383,725,1690,882,5
366,14.64,207,165,21.2,very_deep,0.731,1073,328,1280,493,5
366,14.64,189,101,20.8,very_deep,0.427,941,505,1130,606,5
366,14.64,257,206,20.1,very_deep,0.728,1343,411,1600,617,5
366,14.64,230,122,23.4,very_deep,0.444,1176,635,1406,757,5
366,14.64,308,247,20.8,very_deep,0.732,1612,493,1920,740,5
366,14.64,280,148,20.8,very_deep,0.438,1411,760,1691,908,5
367,14.68,198,167,20.8,very_deep,0.738,1082,331,1280,498,5
367,14.68,152,104,24.6,very_deep,0.332,961,518,1113,622,5
367,14.68,248,210,20.2,very_deep,0.731,1352,413,1600,623,5
367,14.68,183,130,19.8,deep,0.480,1202,648,1385,778,4
367,14.68,298,250,19.2,deep,0.731,1622,497,1920,747,4
367,14.68,221,156,21.2,very_deep,0.472,1442,777,1663,933,5
368,14.72,163,120,21.7,very_deep,0.728,988,547,1151,667,5
368,14.72,179,168,22.1,very_deep,0.630,1101,335,1280,503,5
368,14.72,203,152,18.1,deep,0.729,1235,683,1438,835,4
368,14.72,224,210,21.5,very_deep,0.641,1376,420,1600,630,5
368,14.72,245,180,19.2,deep,0.715,1481,821,1726,1001,4
368,14.72,268,253,19.6,deep,0.638,1652,503,1920,756,4
369,14.76,163,168,23.1,very_deep,0.606,1115,338,1278,506,5
369,14.76,174,124,22.0,very_deep,0.484,1002,557,1176,681,5
369,14.76,210,198,21.9,very_deep,0.623,1388,433,1598,631,5
369,14.76,214,154,21.8,very_deep,0.556,1253,697,1467,851,5
369,14.76,254,237,21.4,very_deep,0.630,1666,520,1920,757,5
369,14.76,257,185,22.0,very_deep,0.541,1505,836,1762,1021,5
370,14.80,159,163,19.6,deep,0.661,1121,350,1280,513,4
370,14.80,163,119,23.7,very_deep,0.503,1025,583,1188,702,5
370,14.80,198,205,19.1,deep,0.668,1402,437,1600,642,4
370,14.80,204,148,20.1,very_deep,0.513,1282,730,1486,878,5
370,14.80,237,246,18.6,deep,0.669,1683,525,1920,771,4
370,14.80,244,179,20.2,very_deep,0.524,1538,876,1782,1055,5
371,14.84,154,162,19.5,deep,0.678,1126,353,1280,515,4
371,14.84,193,202,19.4,deep,0.704,1407,441,1600,643,4
371,14.84,232,242,18.9,deep,0.705,1688,530,1920,772,4
372,14.88,133,152,21.8,very_deep,0.764,1147,358,1280,510,5
372,14.88,167,190,21.0,very_deep,0.766,1433,447,1600,637,5
372,14.88,199,228,21.2,very_deep,0.764,1721,537,1920,765,5
373,14.92,122,145,22.4,very_deep,0.733,1158,361,1280,506,5
373,14.92,152,180,20.5,very_deep,0.733,1448,452,1600,632,5
373,14.92,183,218,19.9,deep,0.739,1737,542,1920,760,4
374,14.96,120,142,22.2,very_deep,0.763,1160,366,1280,508,5
374,14.96,149,178,21.8,very_deep,0.753,1451,458,1600,636,5
374,14.96,179,213,19.8,deep,0.753,1741,550,1920,763,4
375,15.00,93,135,24.1,very_deep,0.492,1185,378,1278,513,5
375,15.00,117,169,22.3,very_deep,0.524,1481,473,1598,642,5
375,15.00,141,203,22.7,very_deep,0.528,1777,568,1918,771,5
376,15.04,85,132,25.1,critical,0.382,1195,383,1280,515,6
376,15.04,108,165,24.8,very_deep,0.373,1492,478,1600,643,5
376,15.04,129,197,24.8,very_deep,0.356,1791,575,1920,772,5
455,18.20,223,119,21.2,very_deep,0.615,3,371,226,490,5
455,18.20,278,147,19.9,deep,0.622,5,465,283,612,4
455,18.20,335,178,19.9,deep,0.691,6,557,341,735,4
456,18.24,225,126,17.9,deep,0.906,2,377,227,503,4
456,18.24,283,156,16.9,deep,0.898,3,472,286,628,4
456,18.24,340,186,16.3,deep,0.899,3,567,343,753,4
457,18.28,200,130,18.6,deep,0.825,0,381,200,511,4
457,18.28,251,161,18.9,deep,0.867,0,477,251,638,4
457,18.28,306,195,17.9,deep,0.870,0,572,306,767,4
458,18.32,196,140,20.1,very_deep,0.882,5,393,201,533,5
458,18.32,245,174,16.8,deep,0.882,6,492,251,666,4
458,18.32,295,209,19.6,deep,0.875,7,591,302,800,4
459,18.36,197,143,18.3,deep,0.899,3,400,200,543,4
459,18.36,246,180,19.3,deep,0.903,5,500,251,680,4
459,18.36,295,215,18.8,deep,0.909,6,600,301,815,4
460,18.40,172,150,19.1,deep,0.664,0,405,172,555,4
460,18.40,235,190,20.0,very_deep,0.771,0,505,235,695,5
460,18.40,282,227,19.7,deep,0.775,1,606,283,833,4
461,18.44,188,158,18.2,deep,0.859,0,412,188,570,4
461,18.44,102,51,18.9,deep,0.695,0,195,102,246,4
461,18.44,235,197,18.7,deep,0.861,1,515,236,712,4
461,18.44,282,237,19.9,deep,0.857,1,618,283,855,4
461,18.44,152,77,18.5,deep,0.702,0,293,152,370,4
462,18.48,168,180,17.0,deep,0.928,0,421,168,601,4
462,18.48,211,225,16.5,deep,0.928,0,526,211,751,4
462,18.48,253,270,19.7,deep,0.922,0,631,253,901,4
463,18.52,162,181,20.2,very_deep,0.941,0,430,162,611,5
463,18.52,205,225,17.0,deep,0.940,0,538,205,763,4
463,18.52,245,270,19.4,deep,0.940,0,646,245,916,4
464,18.56,152,190,18.9,deep,0.917,0,436,152,626,4
464,18.56,190,237,17.1,deep,0.915,0,545,190,782,4
464,18.56,227,285,19.2,deep,0.914,0,653,227,938,4
465,18.60,131,194,19.9,deep,0.777,0,457,131,651,4
465,18.60,83,46,22.4,very_deep,0.671,0,202,83,248,5
465,18.60,165,241,19.9,deep,0.779,0,572,165,813,4
465,18.60,103,58,22.7,very_deep,0.671,0,253,103,311,5
465,18.60,198,290,17.5,deep,0.784,0,687,198,977,4
465,18.60,123,70,19.6,deep,0.676,0,303,123,373,4
466,18.64,80,44,21.0,very_deep,0.670,0,203,80,247,5
466,18.64,118,181,21.9,very_deep,0.529,0,486,118,667,5
466,18.64,100,53,21.7,very_deep,0.667,0,255,100,308,5
466,18.64,146,225,21.9,very_deep,0.606,0,610,146,835,5
466,18.64,120,65,20.2,very_deep,0.666,0,306,120,371,5
466,18.64,175,271,20.9,very_deep,0.632,0,732,175,1003,5
467,18.68,78,43,22.5,very_deep,0.665,0,205,78,248,5
467,18.68,106,160,23.5,very_deep,0.572,0,517,106,677,5
467,18.68,100,55,22.7,very_deep,0.670,0,256,100,311,5
467,18.68,135,190,22.5,very_deep,0.515,0,653,135,843,5
467,18.68,120,65,20.6,very_deep,0.676,0,307,120,372,5
467,18.68,160,238,21.2,very_deep,0.535,0,778,160,1016,5
468,18.72,72,48,20.5,very_deep,0.634,0,205,72,253,5
468,18.72,91,61,22.3,very_deep,0.642,0,256,91,317,5
468,18.72,98,195,24.9,very_deep,0.475,0,686,98,881,5
468,18.72,108,74,22.4,very_deep,0.645,0,307,108,381,5
468,18.72,496,249,20.5,very_deep,0.587,1420,446,1916,695,5
468,18.72,118,230,21.6,very_deep,0.480,0,827,118,1057,5
469,18.76,68,48,23.3,very_deep,0.653,0,205,68,253,5
469,18.76,83,60,19.2,deep,0.639,0,256,83,316,4
469,18.76,101,73,20.0,very_deep,0.633,0,307,101,380,5
469,18.76,485,246,18.6,deep,0.580,1432,451,1917,697,4
470,18.80,66,48,21.1,very_deep,0.623,0,205,66,253,5
470,18.80,325,174,19.2,deep,0.486,952,292,1277,466,4
470,18.80,81,61,20.7,very_deep,0.619,0,256,81,317,5
470,18.80,409,219,20.0,very_deep,0.462,1188,363,1597,582,5
470,18.80,97,74,20.2,very_deep,0.623,0,307,97,381,5
470,18.80,491,261,21.2,very_deep,0.467,1426,437,1917,698,5
471,18.84,52,48,22.6,very_deep,0.616,0,205,52,253,5
471,18.84,322,178,22.9,very_deep,0.389,955,293,1277,471,5
471,18.84,67,61,22.8,very_deep,0.610,0,256,67,317,5
471,18.84,407,223,21.9,very_deep,0.359,1190,365,1597,588,5
471,18.84,81,74,23.2,very_deep,0.603,0,307,81,381,5
471,18.84,490,268,22.1,very_deep,0.369,1427,438,1917,706,5
472,18.88,50,50,22.6,very_deep,0.636,0,205,50,255,5
472,18.88,307,156,22.2,very_deep,0.400,971,320,1278,476,5
472,18.88,62,62,23.1,very_deep,0.627,0,256,62,318,5
472,18.88,385,197,19.6,deep,0.402,1213,398,1598,595,4
472,18.88,75,75,20.7,very_deep,0.625,0,307,75,382,5
472,18.88,461,235,21.9,very_deep,0.411,1456,478,1917,713,5
473,18.92,48,50,20.8,very_deep,0.593,0,205,48,255,5
473,18.92,300,163,21.8,very_deep,0.498,978,318,1278,481,5
473,18.92,62,62,23.8,very_deep,0.615,0,256,62,318,5
473,18.92,373,204,20.8,very_deep,0.446,1225,398,1598,602,5
473,18.92,75,74,22.2,very_deep,0.621,0,308,75,382,5
473,18.92,446,245,19.3,deep,0.462,1471,478,1917,723,4
474,18.96,292,156,20.0,deep,0.578,986,325,1278,481,4
474,18.96,45,50,22.1,very_deep,0.567,0,205,45,255,5
474,18.96,57,62,20.7,very_deep,0.568,0,256,57,318,5
474,18.96,365,195,19.7,deep,0.560,1233,406,1598,601,4
474,18.96,68,75,23.6,very_deep,0.575,0,307,68,382,5
474,18.96,440,233,20.3,very_deep,0.553,1478,488,1918,721,5
475,19.00,302,158,17.9,deep,0.727,976,328,1278,486,4
475,19.00,38,48,20.3,very_deep,0.614,0,208,38,256,5
475,19.00,380,197,20.6,very_deep,0.678,1218,410,1598,607,5
475,19.00,47,59,23.8,very_deep,0.611,0,261,47,320,5
475,19.00,456,238,18.8,deep,0.704,1462,492,1918,730,4
475,19.00,57,70,22.7,very_deep,0.609,0,313,57,383,5
476,19.04,297,160,18.6,deep,0.721,981,328,1278,488,4
476,19.04,36,45,23.4,very_deep,0.538,0,211,36,256,5
476,19.04,371,201,18.7,deep,0.711,1227,410,1598,611,4
476,19.04,46,56,23.5,very_deep,0.567,0,265,46,321,5
476,19.04,446,241,17.5,deep,0.714,1472,492,1918,733,4
476,19.04,55,68,21.7,very_deep,0.572,0,317,55,385,5
477,19.08,277,164,20.5,very_deep,0.638,1001,328,1278,492,5
477,19.08,33,44,24.7,very_deep,0.537,0,211,33,255,5
477,19.08,348,203,17.7,deep,0.616,1250,410,1598,613,4
477,19.08,41,53,22.8,very_deep,0.534,0,265,41,318,5
477,19.08,418,244,19.1,deep,0.630,1500,493,1918,737,4
477,19.08,50,66,21.1,very_deep,0.542,0,317,50,383,5
478,19.12,25,41,25.8,critical,0.393,0,215,25,256,6
478,19.12,254,172,20.2,very_deep,0.347,1023,323,1277,495,5
478,19.12,30,48,24.3,very_deep,0.393,0,270,30,318,5
478,19.12,314,213,21.4,very_deep,0.324,1283,405,1597,618,5
478,19.12,36,60,25.2,critical,0.387,0,323,36,383,6
478,19.12,375,256,20.8,very_deep,0.362,1542,486,1917,742,5
482,19.28,233,167,21.0,very_deep,0.465,1045,356,1278,523,5
482,19.28,285,210,20.4,very_deep,0.464,1313,445,1598,655,5
482,19.28,341,253,19.4,deep,0.465,1576,533,1917,786,4
486,19.44,178,166,23.9,very_deep,0.327,1102,386,1280,552,5
486,19.44,219,209,25.2,critical,0.308,1381,482,1600,691,6
498,19.92,289,165,22.0,very_deep,0.329,38,696,327,861,5
498,19.92,346,196,20.9,very_deep,0.322,47,836,393,1032,5
499,19.96,250,142,23.9,very_deep,0.376,6,570,256,712,5
499,19.96,312,174,21.7,very_deep,0.501,8,717,320,891,5
499,19.96,375,212,20.5,very_deep,0.463,10,858,385,1070,5
500,20.00,242,135,22.1,very_deep,0.528,0,585,242,720,5
500,20.00,302,168,17.9,deep,0.627,0,732,302,900,4
500,20.00,363,202,19.8,deep,0.596,0,878,363,1080,4
534,21.36,252,126,19.7,deep,0.426,0,587,252,713,4
534,21.36,318,159,22.8,very_deep,0.431,0,733,318,892,5
580,23.20,225,118,21.1,very_deep,0.315,1053,258,1278,376,5
581,23.24,216,120,20.5,very_deep,0.399,1062,258,1278,378,5
581,23.24,268,150,21.0,very_deep,0.380,1330,323,1598,473,5
581,23.24,322,180,21.7,very_deep,0.388,1596,388,1918,568,5
582,23.28,302,181,23.0,very_deep,0.300,1618,392,1920,573,5
619,24.76,119,60,25.5,critical,0.303,916,431,1035,491,6
619,24.76,177,90,22.9,very_deep,0.332,1375,647,1552,737,5
620,24.80,127,67,22.1,very_deep,0.417,930,436,1057,503,5
620,24.80,160,85,24.2,very_deep,0.400,1161,543,1321,628,5
620,24.80,192,103,24.1,very_deep,0.399,1393,652,1585,755,5
623,24.92,145,76,21.0,very_deep,0.430,976,480,1121,556,5
623,24.92,185,96,23.4,very_deep,0.448,1217,600,1402,696,5
623,24.92,220,115,23.1,very_deep,0.427,1462,720,1682,835,5
624,24.96,147,89,20.2,very_deep,0.683,985,483,1132,572,5
624,24.96,185,110,20.5,very_deep,0.687,1231,605,1416,715,5
624,24.96,223,132,19.1,deep,0.700,1477,726,1700,858,4
625,25.00,172,101,21.6,very_deep,0.305,1003,506,1175,607,5
625,25.00,231,227,21.1,very_deep,0.310,0,653,231,880,5
627,25.08,187,115,21.1,very_deep,0.666,1035,526,1222,641,5
627,25.08,235,144,19.3,deep,0.634,1293,657,1528,801,4
627,25.08,281,171,20.1,very_deep,0.641,1552,790,1833,961,5
628,25.12,188,128,23.2,very_deep,0.430,1068,553,1256,681,5
628,25.12,232,158,23.4,very_deep,0.388,1335,692,1567,850,5
628,25.12,278,189,23.0,very_deep,0.404,1602,831,1880,1020,5
644,25.76,90,45,24.9,very_deep,0.333,597,255,687,300,5
645,25.80,95,53,23.5,very_deep,0.398,595,252,690,305,5
645,25.80,120,64,24.4,very_deep,0.435,743,317,863,381,5
645,25.80,142,76,23.6,very_deep,0.428,893,381,1035,457,5
646,25.84,117,60,21.7,very_deep,0.384,746,322,863,382,5
646,25.84,142,72,24.0,very_deep,0.382,895,386,1037,458,5
647,25.88,121,68,21.2,very_deep,0.330,746,317,867,385,5
647,25.88,146,80,22.2,very_deep,0.336,895,381,1041,461,5
654,26.16,158,80,22.0,very_deep,0.525,1120,372,1278,452,5
654,26.16,200,100,22.3,very_deep,0.543,1398,466,1598,566,5
654,26.16,238,120,22.5,very_deep,0.541,1680,560,1918,680,5
655,26.20,127,89,20.5,very_deep,0.647,1151,386,1278,475,5
655,26.20,158,110,21.7,very_deep,0.671,1440,482,1598,592,5
655,26.20,191,132,22.2,very_deep,0.678,1727,578,1918,710,5
656,26.24,122,95,21.4,very_deep,0.658,1156,388,1278,483,5
656,26.24,153,118,20.1,very_deep,0.647,1445,487,1598,605,5
656,26.24,183,140,18.6,deep,0.652,1735,585,1918,725,4
661,26.44,125,66,23.5,very_deep,0.448,615,342,740,408,5
675,27.00,230,118,19.7,deep,0.867,663,528,893,646,4
675,27.00,128,64,21.1,very_deep,0.660,650,418,778,482,5
675,27.00,290,149,19.1,deep,0.872,828,661,1118,810,4
675,27.00,156,79,20.2,very_deep,0.707,815,523,971,602,5
675,27.00,347,178,16.1,deep,0.871,995,793,1342,971,4
675,27.00,188,95,20.1,very_deep,0.712,977,628,1165,723,5
676,27.04,224,126,18.5,deep,0.898,673,542,897,668,4
676,27.04,279,156,18.8,deep,0.901,842,677,1121,833,4
676,27.04,335,188,16.2,deep,0.900,1011,813,1346,1001,4
677,27.08,230,125,16.2,deep,0.928,673,558,903,683,4
677,27.08,288,157,17.0,deep,0.928,842,698,1130,855,4
677,27.08,345,188,17.9,deep,0.928,1011,838,1356,1026,4
678,27.12,190,115,20.4,very_deep,0.878,681,597,871,712,5
678,27.12,237,144,16.6,deep,0.876,851,747,1088,891,4
678,27.12,169,85,22.9,very_deep,0.545,847,576,1016,661,5
678,27.12,285,174,17.0,deep,0.881,1022,896,1307,1070,4
678,27.12,202,101,19.1,deep,0.557,1016,692,1218,793,4
679,27.16,215,108,18.9,deep,0.739,1013,707,1228,815,4
680,27.20,145,75,20.8,very_deep,0.773,678,482,823,557,5
680,27.20,180,95,20.1,very_deep,0.807,848,602,1028,697,5
680,27.20,217,113,20.3,very_deep,0.814,1018,723,1235,836,5
681,27.24,147,80,19.6,deep,0.754,685,498,832,578,4
681,27.24,92,48,22.6,very_deep,0.461,705,670,797,718,5
681,27.24,185,100,21.1,very_deep,0.761,856,623,1041,723,5
681,27.24,114,61,21.6,very_deep,0.487,881,837,995,898,5
681,27.24,223,122,18.8,deep,0.749,1027,748,1250,870,4
681,27.24,136,72,23.0,very_deep,0.485,1057,1006,1193,1078,5
682,27.28,145,90,20.9,very_deep,0.656,696,528,841,618,5
682,27.28,181,111,18.5,deep,0.681,871,661,1052,772,4
682,27.28,216,133,22.1,very_deep,0.652,1046,793,1262,926,5
683,27.32,145,93,18.1,deep,0.895,706,543,851,636,4
683,27.32,180,115,20.4,very_deep,0.887,883,680,1063,795,5
683,27.32,216,136,18.3,deep,0.887,1060,816,1276,952,4
684,27.36,160,97,18.1,deep,0.787,707,563,867,660,4
684,27.36,197,118,18.8,deep,0.786,886,705,1083,823,4
684,27.36,239,144,20.8,very_deep,0.801,1062,846,1301,990,5
685,27.40,168,95,21.1,very_deep,0.800,722,603,890,698,5
685,27.40,209,118,17.7,deep,0.802,903,755,1112,873,4
685,27.40,250,142,19.6,deep,0.803,1085,906,1335,1048,4
688,27.52,78,45,21.6,very_deep,0.309,1202,401,1280,446,5
689,27.56,58,47,21.8,very_deep,0.460,1220,410,1278,457,5
689,27.56,73,60,25.2,critical,0.416,1525,512,1598,572,6
689,27.56,88,70,22.0,very_deep,0.435,1830,616,1918,686,5
